"trial_type","trial_index","time_elapsed","internal_node_id","subject","condition","ID","age","dob","marital","natlang","olang","gender","ethnicity","mental_check","educ_l","educ_c","mental","mentdrug","mentpos","sesparent","sesstudent","sesladder","sescurrency","educ_hs","educ_ce","s1self","chosenbody","s1selfjudge","s2selfjudge","s2self","sspc_01","sspc_02","pas_01","pas_02","pas_03","pas_04","pas_05","pas_06","pas_07","pas_08","pas_09","pas_10","pas_11","pas_12","pas_13","pas_14","contact_01","contact_02","contact_03","contact_04","contact_05","contact_06","contact_07","contact_08","contact_09","idnd_01","idnd_02","idnd_03","idnd_04","idnd_05","idnd_06","idnd_07","idnd_08","catch_01","adig_01","adig_02","adig_03","plcs_01","plcs_02","plcs_03","plcs_04","plcs_05","plcs_06","plcs_07","plcs_08","plcs_09","plcs_10","plcs_11","plcs_12","catch_02","wwwp_01","wwwp_02","wwwp_03","wwwp_04","wwwp_05","wwwp_06","wwwp_07","wwwp_08","wwwp_09","lsns_fam_1","lsns_fam_2","lsns_fam_3","lsns_fri_1","lsns_fri_2","lsns_fri_3","debrief","rt","url","success","view_history","responses","question_order","final_value","start_value","stimulus","key_press","trial","block","freq"
"image-keyboard-response","868","777027","0.0-27.0-0.13","e476sbj7cmaw40w","1","nathalie","24","08/1996","Single","English","French","Female","White or Caucasian","No","Undergraduate degree","Yes, Graduate studies","N/A","N/A","N/A","5","5","5","0","0","0","0.699999972","stim/H120.jpg","65","76","0.5000000200000001","1","3","4","","2","3","1","1","2","3","2","2","3","2","3","2","6","5","4","5","4","4","7","3","4","4","2","2","4","2","3","2","5","3","4","5","4","6","5","6","5","6","5","5","3","4","3","3","4","1","2","1","2","1","2","1","2","2","1","3","2","3","4","4","4","agree","null","","","","","","","","stim/T100.jpg","null","","",""
"html-keyboard-response","869","777175","0.0-27.0-1.13","e476sbj7cmaw40w","1","nathalie","24","08/1996","Single","English","French","Female","White or Caucasian","No","Undergraduate degree","Yes, Graduate studies","N/A","N/A","N/A","5","5","5","0","0","0","0.699999972","stim/H120.jpg","65","76","0.5000000200000001","1","3","4","","2","3","1","1","2","3","2","2","3","2","3","2","6","5","4","5","4","4","7","3","4","4","2","2","4","2","3","2","5","3","4","5","4","6","5","6","5","6","5","5","3","4","3","3","4","1","2","1","2","1","2","1","2","2","1","3","2","3","4","4","4","agree","147.54000000539236","","","","","","","","<div style=""font-size:60px;"">?</div>","65","14","9","0.06"
"image-keyboard-response","870","778184","0.0-27.0-0.14","e476sbj7cmaw40w","1","nathalie","24","08/1996","Single","English","French","Female","White or Caucasian","No","Undergraduate degree","Yes, Graduate studies","N/A","N/A","N/A","5","5","5","0","0","0","0.699999972","stim/H120.jpg","65","76","0.5000000200000001","1","3","4","","2","3","1","1","2","3","2","2","3","2","3","2","6","5","4","5","4","4","7","3","4","4","2","2","4","2","3","2","5","3","4","5","4","6","5","6","5","6","5","5","3","4","3","3","4","1","2","1","2","1","2","1","2","2","1","3","2","3","4","4","4","agree","null","","","","","","","","stim/T250.jpg","null","","",""
"html-keyboard-response","871","778341","0.0-27.0-1.14","e476sbj7cmaw40w","1","nathalie","24","08/1996","Single","English","French","Female","White or Caucasian","No","Undergraduate degree","Yes, Graduate studies","N/A","N/A","N/A","5","5","5","0","0","0","0.699999972","stim/H120.jpg","65","76","0.5000000200000001","1","3","4","","2","3","1","1","2","3","2","2","3","2","3","2","6","5","4","5","4","4","7","3","4","4","2","2","4","2","3","2","5","3","4","5","4","6","5","6","5","6","5","5","3","4","3","3","4","1","2","1","2","1","2","1","2","2","1","3","2","3","4","4","4","agree","156.7300000024261","","","","","","","","<div style=""font-size:60px;"">?</div>","65","15","9","0.06"
"image-keyboard-response","872","779343","0.0-27.0-0.15","e476sbj7cmaw40w","1","nathalie","24","08/1996","Single","English","French","Female","White or Caucasian","No","Undergraduate degree","Yes, Graduate studies","N/A","N/A","N/A","5","5","5","0","0","0","0.699999972","stim/H120.jpg","65","76","0.5000000200000001","1","3","4","","2","3","1","1","2","3","2","2","3","2","3","2","6","5","4","5","4","4","7","3","4","4","2","2","4","2","3","2","5","3","4","5","4","6","5","6","5","6","5","5","3","4","3","3","4","1","2","1","2","1","2","1","2","2","1","3","2","3","4","4","4","agree","null","","","","","","","","stim/T250.jpg","null","","",""
"html-keyboard-response","873","779542","0.0-27.0-1.15","e476sbj7cmaw40w","1","nathalie","24","08/1996","Single","English","French","Female","White or Caucasian","No","Undergraduate degree","Yes, Graduate studies","N/A","N/A","N/A","5","5","5","0","0","0","0.699999972","stim/H120.jpg","65","76","0.5000000200000001","1","3","4","","2","3","1","1","2","3","2","2","3","2","3","2","6","5","4","5","4","4","7","3","4","4","2","2","4","2","3","2","5","3","4","5","4","6","5","6","5","6","5","5","3","4","3","3","4","1","2","1","2","1","2","1","2","2","1","3","2","3","4","4","4","agree","197.78499999665655","","","","","","","","<div style=""font-size:60px;"">?</div>","65","16","9","0.06"
"image-keyboard-response","874","780549","0.0-27.0-0.16","e476sbj7cmaw40w","1","nathalie","24","08/1996","Single","English","French","Female","White or Caucasian","No","Undergraduate degree","Yes, Graduate studies","N/A","N/A","N/A","5","5","5","0","0","0","0.699999972","stim/H120.jpg","65","76","0.5000000200000001","1","3","4","","2","3","1","1","2","3","2","2","3","2","3","2","6","5","4","5","4","4","7","3","4","4","2","2","4","2","3","2","5","3","4","5","4","6","5","6","5","6","5","5","3","4","3","3","4","1","2","1","2","1","2","1","2","2","1","3","2","3","4","4","4","agree","null","","","","","","","","stim/T190.jpg","null","","",""
"html-keyboard-response","875","780664","0.0-27.0-1.16","e476sbj7cmaw40w","1","nathalie","24","08/1996","Single","English","French","Female","White or Caucasian","No","Undergraduate degree","Yes, Graduate studies","N/A","N/A","N/A","5","5","5","0","0","0","0.699999972","stim/H120.jpg","65","76","0.5000000200000001","1","3","4","","2","3","1","1","2","3","2","2","3","2","3","2","6","5","4","5","4","4","7","3","4","4","2","2","4","2","3","2","5","3","4","5","4","6","5","6","5","6","5","5","3","4","3","3","4","1","2","1","2","1","2","1","2","2","1","3","2","3","4","4","4","agree","114.70999999437481","","","","","","","","<div style=""font-size:60px;"">?</div>","65","17","9","0.06"
"image-keyboard-response","876","781669","0.0-27.0-0.17","e476sbj7cmaw40w","1","nathalie","24","08/1996","Single","English","French","Female","White or Caucasian","No","Undergraduate degree","Yes, Graduate studies","N/A","N/A","N/A","5","5","5","0","0","0","0.699999972","stim/H120.jpg","65","76","0.5000000200000001","1","3","4","","2","3","1","1","2","3","2","2","3","2","3","2","6","5","4","5","4","4","7","3","4","4","2","2","4","2","3","2","5","3","4","5","4","6","5","6","5","6","5","5","3","4","3","3","4","1","2","1","2","1","2","1","2","2","1","3","2","3","4","4","4","agree","null","","","","","","","","stim/T130.jpg","null","","",""
"html-keyboard-response","877","781928","0.0-27.0-1.17","e476sbj7cmaw40w","1","nathalie","24","08/1996","Single","English","French","Female","White or Caucasian","No","Undergraduate degree","Yes, Graduate studies","N/A","N/A","N/A","5","5","5","0","0","0","0.699999972","stim/H120.jpg","65","76","0.5000000200000001","1","3","4","","2","3","1","1","2","3","2","2","3","2","3","2","6","5","4","5","4","4","7","3","4","4","2","2","4","2","3","2","5","3","4","5","4","6","5","6","5","6","5","5","3","4","3","3","4","1","2","1","2","1","2","1","2","2","1","3","2","3","4","4","4","agree","257.5000000069849","","","","","","","","<div style=""font-size:60px;"">?</div>","65","18","9","0.06"
"image-keyboard-response","878","782934","0.0-27.0-0.18","e476sbj7cmaw40w","1","nathalie","24","08/1996","Single","English","French","Female","White or Caucasian","No","Undergraduate degree","Yes, Graduate studies","N/A","N/A","N/A","5","5","5","0","0","0","0.699999972","stim/H120.jpg","65","76","0.5000000200000001","1","3","4","","2","3","1","1","2","3","2","2","3","2","3","2","6","5","4","5","4","4","7","3","4","4","2","2","4","2","3","2","5","3","4","5","4","6","5","6","5","6","5","5","3","4","3","3","4","1","2","1","2","1","2","1","2","2","1","3","2","3","4","4","4","agree","null","","","","","","","","stim/H260.jpg","null","","",""
"html-keyboard-response","879","783122","0.0-27.0-1.18","e476sbj7cmaw40w","1","nathalie","24","08/1996","Single","English","French","Female","White or Caucasian","No","Undergraduate degree","Yes, Graduate studies","N/A","N/A","N/A","5","5","5","0","0","0","0.699999972","stim/H120.jpg","65","76","0.5000000200000001","1","3","4","","2","3","1","1","2","3","2","2","3","2","3","2","6","5","4","5","4","4","7","3","4","4","2","2","4","2","3","2","5","3","4","5","4","6","5","6","5","6","5","5","3","4","3","3","4","1","2","1","2","1","2","1","2","2","1","3","2","3","4","4","4","agree","186.8350000004284","","","","","","","","<div style=""font-size:60px;"">?</div>","65","19","9","0.06"
"image-keyboard-response","880","784128","0.0-27.0-0.19","e476sbj7cmaw40w","1","nathalie","24","08/1996","Single","English","French","Female","White or Caucasian","No","Undergraduate degree","Yes, Graduate studies","N/A","N/A","N/A","5","5","5","0","0","0","0.699999972","stim/H120.jpg","65","76","0.5000000200000001","1","3","4","","2","3","1","1","2","3","2","2","3","2","3","2","6","5","4","5","4","4","7","3","4","4","2","2","4","2","3","2","5","3","4","5","4","6","5","6","5","6","5","5","3","4","3","3","4","1","2","1","2","1","2","1","2","2","1","3","2","3","4","4","4","agree","null","","","","","","","","stim/T030.jpg","null","","",""
"html-keyboard-response","881","784235","0.0-27.0-1.19","e476sbj7cmaw40w","1","nathalie","24","08/1996","Single","English","French","Female","White or Caucasian","No","Undergraduate degree","Yes, Graduate studies","N/A","N/A","N/A","5","5","5","0","0","0","0.699999972","stim/H120.jpg","65","76","0.5000000200000001","1","3","4","","2","3","1","1","2","3","2","2","3","2","3","2","6","5","4","5","4","4","7","3","4","4","2","2","4","2","3","2","5","3","4","5","4","6","5","6","5","6","5","5","3","4","3","3","4","1","2","1","2","1","2","1","2","2","1","3","2","3","4","4","4","agree","105.66000000108033","","","","","","","","<div style=""font-size:60px;"">?</div>","65","20","9","0.06"
"image-keyboard-response","882","785237","0.0-27.0-0.20","e476sbj7cmaw40w","1","nathalie","24","08/1996","Single","English","French","Female","White or Caucasian","No","Undergraduate degree","Yes, Graduate studies","N/A","N/A","N/A","5","5","5","0","0","0","0.699999972","stim/H120.jpg","65","76","0.5000000200000001","1","3","4","","2","3","1","1","2","3","2","2","3","2","3","2","6","5","4","5","4","4","7","3","4","4","2","2","4","2","3","2","5","3","4","5","4","6","5","6","5","6","5","5","3","4","3","3","4","1","2","1","2","1","2","1","2","2","1","3","2","3","4","4","4","agree","null","","","","","","","","stim/T220.jpg","null","","",""
"html-keyboard-response","883","785473","0.0-27.0-1.20","e476sbj7cmaw40w","1","nathalie","24","08/1996","Single","English","French","Female","White or Caucasian","No","Undergraduate degree","Yes, Graduate studies","N/A","N/A","N/A","5","5","5","0","0","0","0.699999972","stim/H120.jpg","65","76","0.5000000200000001","1","3","4","","2","3","1","1","2","3","2","2","3","2","3","2","6","5","4","5","4","4","7","3","4","4","2","2","4","2","3","2","5","3","4","5","4","6","5","6","5","6","5","5","3","4","3","3","4","1","2","1","2","1","2","1","2","2","1","3","2","3","4","4","4","agree","235.53499999979977","","","","","","","","<div style=""font-size:60px;"">?</div>","65","21","9","0.06"
"image-keyboard-response","884","786484","0.0-27.0-0.21","e476sbj7cmaw40w","1","nathalie","24","08/1996","Single","English","French","Female","White or Caucasian","No","Undergraduate degree","Yes, Graduate studies","N/A","N/A","N/A","5","5","5","0","0","0","0.699999972","stim/H120.jpg","65","76","0.5000000200000001","1","3","4","","2","3","1","1","2","3","2","2","3","2","3","2","6","5","4","5","4","4","7","3","4","4","2","2","4","2","3","2","5","3","4","5","4","6","5","6","5","6","5","5","3","4","3","3","4","1","2","1","2","1","2","1","2","2","1","3","2","3","4","4","4","agree","null","","","","","","","","stim/T010.jpg","null","","",""
"html-keyboard-response","885","786945","0.0-27.0-1.21","e476sbj7cmaw40w","1","nathalie","24","08/1996","Single","English","French","Female","White or Caucasian","No","Undergraduate degree","Yes, Graduate studies","N/A","N/A","N/A","5","5","5","0","0","0","0.699999972","stim/H120.jpg","65","76","0.5000000200000001","1","3","4","","2","3","1","1","2","3","2","2","3","2","3","2","6","5","4","5","4","4","7","3","4","4","2","2","4","2","3","2","5","3","4","5","4","6","5","6","5","6","5","5","3","4","3","3","4","1","2","1","2","1","2","1","2","2","1","3","2","3","4","4","4","agree","459.87500000046566","","","","","","","","<div style=""font-size:60px;"">?</div>","65","22","9","0.06"
"image-keyboard-response","886","787951","0.0-27.0-0.22","e476sbj7cmaw40w","1","nathalie","24","08/1996","Single","English","French","Female","White or Caucasian","No","Undergraduate degree","Yes, Graduate studies","N/A","N/A","N/A","5","5","5","0","0","0","0.699999972","stim/H120.jpg","65","76","0.5000000200000001","1","3","4","","2","3","1","1","2","3","2","2","3","2","3","2","6","5","4","5","4","4","7","3","4","4","2","2","4","2","3","2","5","3","4","5","4","6","5","6","5","6","5","5","3","4","3","3","4","1","2","1","2","1","2","1","2","2","1","3","2","3","4","4","4","agree","null","","","","","","","","stim/T190.jpg","null","","",""
"html-keyboard-response","887","788288","0.0-27.0-1.22","e476sbj7cmaw40w","1","nathalie","24","08/1996","Single","English","French","Female","White or Caucasian","No","Undergraduate degree","Yes, Graduate studies","N/A","N/A","N/A","5","5","5","0","0","0","0.699999972","stim/H120.jpg","65","76","0.5000000200000001","1","3","4","","2","3","1","1","2","3","2","2","3","2","3","2","6","5","4","5","4","4","7","3","4","4","2","2","4","2","3","2","5","3","4","5","4","6","5","6","5","6","5","5","3","4","3","3","4","1","2","1","2","1","2","1","2","2","1","3","2","3","4","4","4","agree","335.849999988568","","","","","","","","<div style=""font-size:60px;"">?</div>","65","23","9","0.06"
"image-keyboard-response","888","789293","0.0-27.0-0.23","e476sbj7cmaw40w","1","nathalie","24","08/1996","Single","English","French","Female","White or Caucasian","No","Undergraduate degree","Yes, Graduate studies","N/A","N/A","N/A","5","5","5","0","0","0","0.699999972","stim/H120.jpg","65","76","0.5000000200000001","1","3","4","","2","3","1","1","2","3","2","2","3","2","3","2","6","5","4","5","4","4","7","3","4","4","2","2","4","2","3","2","5","3","4","5","4","6","5","6","5","6","5","5","3","4","3","3","4","1","2","1","2","1","2","1","2","2","1","3","2","3","4","4","4","agree","null","","","","","","","","stim/T230.jpg","null","","",""
"html-keyboard-response","889","789477","0.0-27.0-1.23","e476sbj7cmaw40w","1","nathalie","24","08/1996","Single","English","French","Female","White or Caucasian","No","Undergraduate degree","Yes, Graduate studies","N/A","N/A","N/A","5","5","5","0","0","0","0.699999972","stim/H120.jpg","65","76","0.5000000200000001","1","3","4","","2","3","1","1","2","3","2","2","3","2","3","2","6","5","4","5","4","4","7","3","4","4","2","2","4","2","3","2","5","3","4","5","4","6","5","6","5","6","5","5","3","4","3","3","4","1","2","1","2","1","2","1","2","2","1","3","2","3","4","4","4","agree","182.34499999380205","","","","","","","","<div style=""font-size:60px;"">?</div>","65","24","9","0.06"
"image-keyboard-response","890","790483","0.0-27.0-0.24","e476sbj7cmaw40w","1","nathalie","24","08/1996","Single","English","French","Female","White or Caucasian","No","Undergraduate degree","Yes, Graduate studies","N/A","N/A","N/A","5","5","5","0","0","0","0.699999972","stim/H120.jpg","65","76","0.5000000200000001","1","3","4","","2","3","1","1","2","3","2","2","3","2","3","2","6","5","4","5","4","4","7","3","4","4","2","2","4","2","3","2","5","3","4","5","4","6","5","6","5","6","5","5","3","4","3","3","4","1","2","1","2","1","2","1","2","2","1","3","2","3","4","4","4","agree","null","","","","","","","","stim/T210.jpg","null","","",""
"html-keyboard-response","891","790793","0.0-27.0-1.24","e476sbj7cmaw40w","1","nathalie","24","08/1996","Single","English","French","Female","White or Caucasian","No","Undergraduate degree","Yes, Graduate studies","N/A","N/A","N/A","5","5","5","0","0","0","0.699999972","stim/H120.jpg","65","76","0.5000000200000001","1","3","4","","2","3","1","1","2","3","2","2","3","2","3","2","6","5","4","5","4","4","7","3","4","4","2","2","4","2","3","2","5","3","4","5","4","6","5","6","5","6","5","5","3","4","3","3","4","1","2","1","2","1","2","1","2","2","1","3","2","3","4","4","4","agree","308.52999999478925","","","","","","","","<div style=""font-size:60px;"">?</div>","65","25","9","0.06"
"image-keyboard-response","892","791800","0.0-27.0-0.25","e476sbj7cmaw40w","1","nathalie","24","08/1996","Single","English","French","Female","White or Caucasian","No","Undergraduate degree","Yes, Graduate studies","N/A","N/A","N/A","5","5","5","0","0","0","0.699999972","stim/H120.jpg","65","76","0.5000000200000001","1","3","4","","2","3","1","1","2","3","2","2","3","2","3","2","6","5","4","5","4","4","7","3","4","4","2","2","4","2","3","2","5","3","4","5","4","6","5","6","5","6","5","5","3","4","3","3","4","1","2","1","2","1","2","1","2","2","1","3","2","3","4","4","4","agree","null","","","","","","","","stim/T150.jpg","null","","",""
"html-keyboard-response","893","791994","0.0-27.0-1.25","e476sbj7cmaw40w","1","nathalie","24","08/1996","Single","English","French","Female","White or Caucasian","No","Undergraduate degree","Yes, Graduate studies","N/A","N/A","N/A","5","5","5","0","0","0","0.699999972","stim/H120.jpg","65","76","0.5000000200000001","1","3","4","","2","3","1","1","2","3","2","2","3","2","3","2","6","5","4","5","4","4","7","3","4","4","2","2","4","2","3","2","5","3","4","5","4","6","5","6","5","6","5","5","3","4","3","3","4","1","2","1","2","1","2","1","2","2","1","3","2","3","4","4","4","agree","192.58999999146909","","","","","","","","<div style=""font-size:60px;"">?</div>","65","26","9","0.06"
"image-keyboard-response","894","793000","0.0-27.0-0.26","e476sbj7cmaw40w","1","nathalie","24","08/1996","Single","English","French","Female","White or Caucasian","No","Undergraduate degree","Yes, Graduate studies","N/A","N/A","N/A","5","5","5","0","0","0","0.699999972","stim/H120.jpg","65","76","0.5000000200000001","1","3","4","","2","3","1","1","2","3","2","2","3","2","3","2","6","5","4","5","4","4","7","3","4","4","2","2","4","2","3","2","5","3","4","5","4","6","5","6","5","6","5","5","3","4","3","3","4","1","2","1","2","1","2","1","2","2","1","3","2","3","4","4","4","agree","null","","","","","","","","stim/T170.jpg","null","","",""
"html-keyboard-response","895","793055","0.0-27.0-1.26","e476sbj7cmaw40w","1","nathalie","24","08/1996","Single","English","French","Female","White or Caucasian","No","Undergraduate degree","Yes, Graduate studies","N/A","N/A","N/A","5","5","5","0","0","0","0.699999972","stim/H120.jpg","65","76","0.5000000200000001","1","3","4","","2","3","1","1","2","3","2","2","3","2","3","2","6","5","4","5","4","4","7","3","4","4","2","2","4","2","3","2","5","3","4","5","4","6","5","6","5","6","5","5","3","4","3","3","4","1","2","1","2","1","2","1","2","2","1","3","2","3","4","4","4","agree","54.00000000372529","","","","","","","","<div style=""font-size:60px;"">?</div>","65","27","9","0.06"
"image-keyboard-response","896","794061","0.0-27.0-0.27","e476sbj7cmaw40w","1","nathalie","24","08/1996","Single","English","French","Female","White or Caucasian","No","Undergraduate degree","Yes, Graduate studies","N/A","N/A","N/A","5","5","5","0","0","0","0.699999972","stim/H120.jpg","65","76","0.5000000200000001","1","3","4","","2","3","1","1","2","3","2","2","3","2","3","2","6","5","4","5","4","4","7","3","4","4","2","2","4","2","3","2","5","3","4","5","4","6","5","6","5","6","5","5","3","4","3","3","4","1","2","1","2","1","2","1","2","2","1","3","2","3","4","4","4","agree","null","","","","","","","","stim/T010.jpg","null","","",""
"html-keyboard-response","897","795674","0.0-27.0-1.27","e476sbj7cmaw40w","1","nathalie","24","08/1996","Single","English","French","Female","White or Caucasian","No","Undergraduate degree","Yes, Graduate studies","N/A","N/A","N/A","5","5","5","0","0","0","0.699999972","stim/H120.jpg","65","76","0.5000000200000001","1","3","4","","2","3","1","1","2","3","2","2","3","2","3","2","6","5","4","5","4","4","7","3","4","4","2","2","4","2","3","2","5","3","4","5","4","6","5","6","5","6","5","5","3","4","3","3","4","1","2","1","2","1","2","1","2","2","1","3","2","3","4","4","4","agree","1611.4699999889126","","","","","","","","<div style=""font-size:60px;"">?</div>","65","28","9","0.06"
"image-keyboard-response","898","796680","0.0-27.0-0.28","e476sbj7cmaw40w","1","nathalie","24","08/1996","Single","English","French","Female","White or Caucasian","No","Undergraduate degree","Yes, Graduate studies","N/A","N/A","N/A","5","5","5","0","0","0","0.699999972","stim/H120.jpg","65","76","0.5000000200000001","1","3","4","","2","3","1","1","2","3","2","2","3","2","3","2","6","5","4","5","4","4","7","3","4","4","2","2","4","2","3","2","5","3","4","5","4","6","5","6","5","6","5","5","3","4","3","3","4","1","2","1","2","1","2","1","2","2","1","3","2","3","4","4","4","agree","null","","","","","","","","stim/T070.jpg","null","","",""
"html-keyboard-response","899","796900","0.0-27.0-1.28","e476sbj7cmaw40w","1","nathalie","24","08/1996","Single","English","French","Female","White or Caucasian","No","Undergraduate degree","Yes, Graduate studies","N/A","N/A","N/A","5","5","5","0","0","0","0.699999972","stim/H120.jpg","65","76","0.5000000200000001","1","3","4","","2","3","1","1","2","3","2","2","3","2","3","2","6","5","4","5","4","4","7","3","4","4","2","2","4","2","3","2","5","3","4","5","4","6","5","6","5","6","5","5","3","4","3","3","4","1","2","1","2","1","2","1","2","2","1","3","2","3","4","4","4","agree","218.68499999982305","","","","","","","","<div style=""font-size:60px;"">?</div>","65","29","9","0.06"
"image-keyboard-response","900","797903","0.0-27.0-0.29","e476sbj7cmaw40w","1","nathalie","24","08/1996","Single","English","French","Female","White or Caucasian","No","Undergraduate degree","Yes, Graduate studies","N/A","N/A","N/A","5","5","5","0","0","0","0.699999972","stim/H120.jpg","65","76","0.5000000200000001","1","3","4","","2","3","1","1","2","3","2","2","3","2","3","2","6","5","4","5","4","4","7","3","4","4","2","2","4","2","3","2","5","3","4","5","4","6","5","6","5","6","5","5","3","4","3","3","4","1","2","1","2","1","2","1","2","2","1","3","2","3","4","4","4","agree","null","","","","","","","","stim/T170.jpg","null","","",""
"html-keyboard-response","901","798095","0.0-27.0-1.29","e476sbj7cmaw40w","1","nathalie","24","08/1996","Single","English","French","Female","White or Caucasian","No","Undergraduate degree","Yes, Graduate studies","N/A","N/A","N/A","5","5","5","0","0","0","0.699999972","stim/H120.jpg","65","76","0.5000000200000001","1","3","4","","2","3","1","1","2","3","2","2","3","2","3","2","6","5","4","5","4","4","7","3","4","4","2","2","4","2","3","2","5","3","4","5","4","6","5","6","5","6","5","5","3","4","3","3","4","1","2","1","2","1","2","1","2","2","1","3","2","3","4","4","4","agree","191.20500001008622","","","","","","","","<div style=""font-size:60px;"">?</div>","65","30","9","0.06"
"image-keyboard-response","902","799103","0.0-27.0-0.30","e476sbj7cmaw40w","1","nathalie","24","08/1996","Single","English","French","Female","White or Caucasian","No","Undergraduate degree","Yes, Graduate studies","N/A","N/A","N/A","5","5","5","0","0","0","0.699999972","stim/H120.jpg","65","76","0.5000000200000001","1","3","4","","2","3","1","1","2","3","2","2","3","2","3","2","6","5","4","5","4","4","7","3","4","4","2","2","4","2","3","2","5","3","4","5","4","6","5","6","5","6","5","5","3","4","3","3","4","1","2","1","2","1","2","1","2","2","1","3","2","3","4","4","4","agree","null","","","","","","","","stim/T240.jpg","null","","",""
"html-keyboard-response","903","799452","0.0-27.0-1.30","e476sbj7cmaw40w","1","nathalie","24","08/1996","Single","English","French","Female","White or Caucasian","No","Undergraduate degree","Yes, Graduate studies","N/A","N/A","N/A","5","5","5","0","0","0","0.699999972","stim/H120.jpg","65","76","0.5000000200000001","1","3","4","","2","3","1","1","2","3","2","2","3","2","3","2","6","5","4","5","4","4","7","3","4","4","2","2","4","2","3","2","5","3","4","5","4","6","5","6","5","6","5","5","3","4","3","3","4","1","2","1","2","1","2","1","2","2","1","3","2","3","4","4","4","agree","348.07000000728294","","","","","","","","<div style=""font-size:60px;"">?</div>","65","31","9","0.06"
"image-keyboard-response","904","800462","0.0-27.0-0.31","e476sbj7cmaw40w","1","nathalie","24","08/1996","Single","English","French","Female","White or Caucasian","No","Undergraduate degree","Yes, Graduate studies","N/A","N/A","N/A","5","5","5","0","0","0","0.699999972","stim/H120.jpg","65","76","0.5000000200000001","1","3","4","","2","3","1","1","2","3","2","2","3","2","3","2","6","5","4","5","4","4","7","3","4","4","2","2","4","2","3","2","5","3","4","5","4","6","5","6","5","6","5","5","3","4","3","3","4","1","2","1","2","1","2","1","2","2","1","3","2","3","4","4","4","agree","null","","","","","","","","stim/T130.jpg","null","","",""
"html-keyboard-response","905","800832","0.0-27.0-1.31","e476sbj7cmaw40w","1","nathalie","24","08/1996","Single","English","French","Female","White or Caucasian","No","Undergraduate degree","Yes, Graduate studies","N/A","N/A","N/A","5","5","5","0","0","0","0.699999972","stim/H120.jpg","65","76","0.5000000200000001","1","3","4","","2","3","1","1","2","3","2","2","3","2","3","2","6","5","4","5","4","4","7","3","4","4","2","2","4","2","3","2","5","3","4","5","4","6","5","6","5","6","5","5","3","4","3","3","4","1","2","1","2","1","2","1","2","2","1","3","2","3","4","4","4","agree","369.395000001532","","","","","","","","<div style=""font-size:60px;"">?</div>","65","32","9","0.06"
"image-keyboard-response","906","801838","0.0-27.0-0.32","e476sbj7cmaw40w","1","nathalie","24","08/1996","Single","English","French","Female","White or Caucasian","No","Undergraduate degree","Yes, Graduate studies","N/A","N/A","N/A","5","5","5","0","0","0","0.699999972","stim/H120.jpg","65","76","0.5000000200000001","1","3","4","","2","3","1","1","2","3","2","2","3","2","3","2","6","5","4","5","4","4","7","3","4","4","2","2","4","2","3","2","5","3","4","5","4","6","5","6","5","6","5","5","3","4","3","3","4","1","2","1","2","1","2","1","2","2","1","3","2","3","4","4","4","agree","null","","","","","","","","stim/T120.jpg","null","","",""
"html-keyboard-response","907","801928","0.0-27.0-1.32","e476sbj7cmaw40w","1","nathalie","24","08/1996","Single","English","French","Female","White or Caucasian","No","Undergraduate degree","Yes, Graduate studies","N/A","N/A","N/A","5","5","5","0","0","0","0.699999972","stim/H120.jpg","65","76","0.5000000200000001","1","3","4","","2","3","1","1","2","3","2","2","3","2","3","2","6","5","4","5","4","4","7","3","4","4","2","2","4","2","3","2","5","3","4","5","4","6","5","6","5","6","5","5","3","4","3","3","4","1","2","1","2","1","2","1","2","2","1","3","2","3","4","4","4","agree","89.10500000638422","","","","","","","","<div style=""font-size:60px;"">?</div>","65","33","9","0.06"
"image-keyboard-response","908","802937","0.0-27.0-0.33","e476sbj7cmaw40w","1","nathalie","24","08/1996","Single","English","French","Female","White or Caucasian","No","Undergraduate degree","Yes, Graduate studies","N/A","N/A","N/A","5","5","5","0","0","0","0.699999972","stim/H120.jpg","65","76","0.5000000200000001","1","3","4","","2","3","1","1","2","3","2","2","3","2","3","2","6","5","4","5","4","4","7","3","4","4","2","2","4","2","3","2","5","3","4","5","4","6","5","6","5","6","5","5","3","4","3","3","4","1","2","1","2","1","2","1","2","2","1","3","2","3","4","4","4","agree","null","","","","","","","","stim/T250.jpg","null","","",""
"html-keyboard-response","909","803090","0.0-27.0-1.33","e476sbj7cmaw40w","1","nathalie","24","08/1996","Single","English","French","Female","White or Caucasian","No","Undergraduate degree","Yes, Graduate studies","N/A","N/A","N/A","5","5","5","0","0","0","0.699999972","stim/H120.jpg","65","76","0.5000000200000001","1","3","4","","2","3","1","1","2","3","2","2","3","2","3","2","6","5","4","5","4","4","7","3","4","4","2","2","4","2","3","2","5","3","4","5","4","6","5","6","5","6","5","5","3","4","3","3","4","1","2","1","2","1","2","1","2","2","1","3","2","3","4","4","4","agree","152.05000000423752","","","","","","","","<div style=""font-size:60px;"">?</div>","65","34","9","0.06"
