"trial_type","trial_index","time_elapsed","internal_node_id","subject","condition","ID","age","dob","marital","natlang","olang","gender","ethnicity","mental_check","educ_l","educ_c","mental","mentdrug","mentpos","sesparent","sesstudent","sesladder","sescurrency","educ_hs","educ_ce","s1self","chosenbody","s1selfjudge","s2selfjudge","s2self","sspc_01","sspc_02","pas_01","pas_02","pas_03","pas_04","pas_05","pas_06","pas_07","pas_08","pas_09","pas_10","pas_11","pas_12","pas_13","pas_14","contact_01","contact_02","contact_03","contact_04","contact_05","contact_06","contact_07","contact_08","contact_09","idnd_01","idnd_02","idnd_03","idnd_04","idnd_05","idnd_06","idnd_07","idnd_08","catch_01","adig_01","adig_02","adig_03","plcs_01","plcs_02","plcs_03","plcs_04","plcs_05","plcs_06","plcs_07","plcs_08","plcs_09","plcs_10","plcs_11","plcs_12","catch_02","wwwp_01","wwwp_02","wwwp_03","wwwp_04","wwwp_05","wwwp_06","wwwp_07","wwwp_08","wwwp_09","lsns_fam_1","lsns_fam_2","lsns_fam_3","lsns_fri_1","lsns_fri_2","lsns_fri_3","debrief","rt","url","success","view_history","responses","question_order","final_value","start_value","stimulus","key_press","trial","block","freq"
"image-keyboard-response","157","2284063","0.0-13.0-0.11","smf47cdyeys378j","0","1","21","09/1999","Single","English","French, Italian, Spanish","Female","White or Caucasian","No","CEGEP, non-university college, trade school or equivalent","Yes, Undergraduate studies","N/A","N/A","N/A","9","2","6","0","0","0","0.5","stim/N000.jpg","65","76","0.816666674","3","1","4","","2","2","3","3","2","2","3","3","0","1","1","3","1","5","1","5","5","1","0","0","0","5","1","2","4","4","0","3","5","5","3","1","4","0","5","2","1","3","0","5","2","3","4","5","6","1","5","5","5","5","6","4","5","6","5","3","2","3","4","2","3","agree","null","","","","","","","","stim/T280.jpg","null","","",""
"html-keyboard-response","158","2284374","0.0-13.0-1.11","smf47cdyeys378j","0","1","21","09/1999","Single","English","French, Italian, Spanish","Female","White or Caucasian","No","CEGEP, non-university college, trade school or equivalent","Yes, Undergraduate studies","N/A","N/A","N/A","9","2","6","0","0","0","0.5","stim/N000.jpg","65","76","0.816666674","3","1","4","","2","2","3","3","2","2","3","3","0","1","1","3","1","5","1","5","5","1","0","0","0","5","1","2","4","4","0","3","5","5","3","1","4","0","5","2","1","3","0","5","2","3","4","5","6","1","5","5","5","5","6","4","5","6","5","3","2","3","4","2","3","agree","310.42999999783933","","","","","","","","<div style=""font-size:60px;"">?</div>","76","12","2","0.5"
"image-keyboard-response","159","2285384","0.0-13.0-0.12","smf47cdyeys378j","0","1","21","09/1999","Single","English","French, Italian, Spanish","Female","White or Caucasian","No","CEGEP, non-university college, trade school or equivalent","Yes, Undergraduate studies","N/A","N/A","N/A","9","2","6","0","0","0","0.5","stim/N000.jpg","65","76","0.816666674","3","1","4","","2","2","3","3","2","2","3","3","0","1","1","3","1","5","1","5","5","1","0","0","0","5","1","2","4","4","0","3","5","5","3","1","4","0","5","2","1","3","0","5","2","3","4","5","6","1","5","5","5","5","6","4","5","6","5","3","2","3","4","2","3","agree","null","","","","","","","","stim/H090.jpg","null","","",""
"html-keyboard-response","160","2285730","0.0-13.0-1.12","smf47cdyeys378j","0","1","21","09/1999","Single","English","French, Italian, Spanish","Female","White or Caucasian","No","CEGEP, non-university college, trade school or equivalent","Yes, Undergraduate studies","N/A","N/A","N/A","9","2","6","0","0","0","0.5","stim/N000.jpg","65","76","0.816666674","3","1","4","","2","2","3","3","2","2","3","3","0","1","1","3","1","5","1","5","5","1","0","0","0","5","1","2","4","4","0","3","5","5","3","1","4","0","5","2","1","3","0","5","2","3","4","5","6","1","5","5","5","5","6","4","5","6","5","3","2","3","4","2","3","agree","345.21500000869855","","","","","","","","<div style=""font-size:60px;"">?</div>","65","13","2","0.5"
"image-keyboard-response","161","2286741","0.0-13.0-0.13","smf47cdyeys378j","0","1","21","09/1999","Single","English","French, Italian, Spanish","Female","White or Caucasian","No","CEGEP, non-university college, trade school or equivalent","Yes, Undergraduate studies","N/A","N/A","N/A","9","2","6","0","0","0","0.5","stim/N000.jpg","65","76","0.816666674","3","1","4","","2","2","3","3","2","2","3","3","0","1","1","3","1","5","1","5","5","1","0","0","0","5","1","2","4","4","0","3","5","5","3","1","4","0","5","2","1","3","0","5","2","3","4","5","6","1","5","5","5","5","6","4","5","6","5","3","2","3","4","2","3","agree","null","","","","","","","","stim/T290.jpg","null","","",""
"html-keyboard-response","162","2287050","0.0-13.0-1.13","smf47cdyeys378j","0","1","21","09/1999","Single","English","French, Italian, Spanish","Female","White or Caucasian","No","CEGEP, non-university college, trade school or equivalent","Yes, Undergraduate studies","N/A","N/A","N/A","9","2","6","0","0","0","0.5","stim/N000.jpg","65","76","0.816666674","3","1","4","","2","2","3","3","2","2","3","3","0","1","1","3","1","5","1","5","5","1","0","0","0","5","1","2","4","4","0","3","5","5","3","1","4","0","5","2","1","3","0","5","2","3","4","5","6","1","5","5","5","5","6","4","5","6","5","3","2","3","4","2","3","agree","308.1349999993108","","","","","","","","<div style=""font-size:60px;"">?</div>","76","14","2","0.5"
"image-keyboard-response","163","2288061","0.0-13.0-0.14","smf47cdyeys378j","0","1","21","09/1999","Single","English","French, Italian, Spanish","Female","White or Caucasian","No","CEGEP, non-university college, trade school or equivalent","Yes, Undergraduate studies","N/A","N/A","N/A","9","2","6","0","0","0","0.5","stim/N000.jpg","65","76","0.816666674","3","1","4","","2","2","3","3","2","2","3","3","0","1","1","3","1","5","1","5","5","1","0","0","0","5","1","2","4","4","0","3","5","5","3","1","4","0","5","2","1","3","0","5","2","3","4","5","6","1","5","5","5","5","6","4","5","6","5","3","2","3","4","2","3","agree","null","","","","","","","","stim/H080.jpg","null","","",""
"html-keyboard-response","164","2288400","0.0-13.0-1.14","smf47cdyeys378j","0","1","21","09/1999","Single","English","French, Italian, Spanish","Female","White or Caucasian","No","CEGEP, non-university college, trade school or equivalent","Yes, Undergraduate studies","N/A","N/A","N/A","9","2","6","0","0","0","0.5","stim/N000.jpg","65","76","0.816666674","3","1","4","","2","2","3","3","2","2","3","3","0","1","1","3","1","5","1","5","5","1","0","0","0","5","1","2","4","4","0","3","5","5","3","1","4","0","5","2","1","3","0","5","2","3","4","5","6","1","5","5","5","5","6","4","5","6","5","3","2","3","4","2","3","agree","338.0650000034366","","","","","","","","<div style=""font-size:60px;"">?</div>","65","15","2","0.5"
"image-keyboard-response","165","2289410","0.0-13.0-0.15","smf47cdyeys378j","0","1","21","09/1999","Single","English","French, Italian, Spanish","Female","White or Caucasian","No","CEGEP, non-university college, trade school or equivalent","Yes, Undergraduate studies","N/A","N/A","N/A","9","2","6","0","0","0","0.5","stim/N000.jpg","65","76","0.816666674","3","1","4","","2","2","3","3","2","2","3","3","0","1","1","3","1","5","1","5","5","1","0","0","0","5","1","2","4","4","0","3","5","5","3","1","4","0","5","2","1","3","0","5","2","3","4","5","6","1","5","5","5","5","6","4","5","6","5","3","2","3","4","2","3","agree","null","","","","","","","","stim/T150.jpg","null","","",""
"html-keyboard-response","166","2289907","0.0-13.0-1.15","smf47cdyeys378j","0","1","21","09/1999","Single","English","French, Italian, Spanish","Female","White or Caucasian","No","CEGEP, non-university college, trade school or equivalent","Yes, Undergraduate studies","N/A","N/A","N/A","9","2","6","0","0","0","0.5","stim/N000.jpg","65","76","0.816666674","3","1","4","","2","2","3","3","2","2","3","3","0","1","1","3","1","5","1","5","5","1","0","0","0","5","1","2","4","4","0","3","5","5","3","1","4","0","5","2","1","3","0","5","2","3","4","5","6","1","5","5","5","5","6","4","5","6","5","3","2","3","4","2","3","agree","495.719999991823","","","","","","","","<div style=""font-size:60px;"">?</div>","76","16","2","0.5"
"image-keyboard-response","167","2290911","0.0-13.0-0.16","smf47cdyeys378j","0","1","21","09/1999","Single","English","French, Italian, Spanish","Female","White or Caucasian","No","CEGEP, non-university college, trade school or equivalent","Yes, Undergraduate studies","N/A","N/A","N/A","9","2","6","0","0","0","0.5","stim/N000.jpg","65","76","0.816666674","3","1","4","","2","2","3","3","2","2","3","3","0","1","1","3","1","5","1","5","5","1","0","0","0","5","1","2","4","4","0","3","5","5","3","1","4","0","5","2","1","3","0","5","2","3","4","5","6","1","5","5","5","5","6","4","5","6","5","3","2","3","4","2","3","agree","null","","","","","","","","stim/T300.jpg","null","","",""
"html-keyboard-response","168","2291272","0.0-13.0-1.16","smf47cdyeys378j","0","1","21","09/1999","Single","English","French, Italian, Spanish","Female","White or Caucasian","No","CEGEP, non-university college, trade school or equivalent","Yes, Undergraduate studies","N/A","N/A","N/A","9","2","6","0","0","0","0.5","stim/N000.jpg","65","76","0.816666674","3","1","4","","2","2","3","3","2","2","3","3","0","1","1","3","1","5","1","5","5","1","0","0","0","5","1","2","4","4","0","3","5","5","3","1","4","0","5","2","1","3","0","5","2","3","4","5","6","1","5","5","5","5","6","4","5","6","5","3","2","3","4","2","3","agree","360.14499999862164","","","","","","","","<div style=""font-size:60px;"">?</div>","76","17","2","0.5"
"image-keyboard-response","169","2292283","0.0-13.0-0.17","smf47cdyeys378j","0","1","21","09/1999","Single","English","French, Italian, Spanish","Female","White or Caucasian","No","CEGEP, non-university college, trade school or equivalent","Yes, Undergraduate studies","N/A","N/A","N/A","9","2","6","0","0","0","0.5","stim/N000.jpg","65","76","0.816666674","3","1","4","","2","2","3","3","2","2","3","3","0","1","1","3","1","5","1","5","5","1","0","0","0","5","1","2","4","4","0","3","5","5","3","1","4","0","5","2","1","3","0","5","2","3","4","5","6","1","5","5","5","5","6","4","5","6","5","3","2","3","4","2","3","agree","null","","","","","","","","stim/T180.jpg","null","","",""
"html-keyboard-response","170","2292595","0.0-13.0-1.17","smf47cdyeys378j","0","1","21","09/1999","Single","English","French, Italian, Spanish","Female","White or Caucasian","No","CEGEP, non-university college, trade school or equivalent","Yes, Undergraduate studies","N/A","N/A","N/A","9","2","6","0","0","0","0.5","stim/N000.jpg","65","76","0.816666674","3","1","4","","2","2","3","3","2","2","3","3","0","1","1","3","1","5","1","5","5","1","0","0","0","5","1","2","4","4","0","3","5","5","3","1","4","0","5","2","1","3","0","5","2","3","4","5","6","1","5","5","5","5","6","4","5","6","5","3","2","3","4","2","3","agree","310.8199999986682","","","","","","","","<div style=""font-size:60px;"">?</div>","76","18","2","0.5"
"image-keyboard-response","171","2293604","0.0-13.0-0.18","smf47cdyeys378j","0","1","21","09/1999","Single","English","French, Italian, Spanish","Female","White or Caucasian","No","CEGEP, non-university college, trade school or equivalent","Yes, Undergraduate studies","N/A","N/A","N/A","9","2","6","0","0","0","0.5","stim/N000.jpg","65","76","0.816666674","3","1","4","","2","2","3","3","2","2","3","3","0","1","1","3","1","5","1","5","5","1","0","0","0","5","1","2","4","4","0","3","5","5","3","1","4","0","5","2","1","3","0","5","2","3","4","5","6","1","5","5","5","5","6","4","5","6","5","3","2","3","4","2","3","agree","null","","","","","","","","stim/T260.jpg","null","","",""
"html-keyboard-response","172","2293888","0.0-13.0-1.18","smf47cdyeys378j","0","1","21","09/1999","Single","English","French, Italian, Spanish","Female","White or Caucasian","No","CEGEP, non-university college, trade school or equivalent","Yes, Undergraduate studies","N/A","N/A","N/A","9","2","6","0","0","0","0.5","stim/N000.jpg","65","76","0.816666674","3","1","4","","2","2","3","3","2","2","3","3","0","1","1","3","1","5","1","5","5","1","0","0","0","5","1","2","4","4","0","3","5","5","3","1","4","0","5","2","1","3","0","5","2","3","4","5","6","1","5","5","5","5","6","4","5","6","5","3","2","3","4","2","3","agree","282.6300000012852","","","","","","","","<div style=""font-size:60px;"">?</div>","76","19","2","0.5"
"image-keyboard-response","173","2294899","0.0-13.0-0.19","smf47cdyeys378j","0","1","21","09/1999","Single","English","French, Italian, Spanish","Female","White or Caucasian","No","CEGEP, non-university college, trade school or equivalent","Yes, Undergraduate studies","N/A","N/A","N/A","9","2","6","0","0","0","0.5","stim/N000.jpg","65","76","0.816666674","3","1","4","","2","2","3","3","2","2","3","3","0","1","1","3","1","5","1","5","5","1","0","0","0","5","1","2","4","4","0","3","5","5","3","1","4","0","5","2","1","3","0","5","2","3","4","5","6","1","5","5","5","5","6","4","5","6","5","3","2","3","4","2","3","agree","null","","","","","","","","stim/T030.jpg","null","","",""
"html-keyboard-response","174","2295242","0.0-13.0-1.19","smf47cdyeys378j","0","1","21","09/1999","Single","English","French, Italian, Spanish","Female","White or Caucasian","No","CEGEP, non-university college, trade school or equivalent","Yes, Undergraduate studies","N/A","N/A","N/A","9","2","6","0","0","0","0.5","stim/N000.jpg","65","76","0.816666674","3","1","4","","2","2","3","3","2","2","3","3","0","1","1","3","1","5","1","5","5","1","0","0","0","5","1","2","4","4","0","3","5","5","3","1","4","0","5","2","1","3","0","5","2","3","4","5","6","1","5","5","5","5","6","4","5","6","5","3","2","3","4","2","3","agree","342.57500000228174","","","","","","","","<div style=""font-size:60px;"">?</div>","76","20","2","0.5"
"image-keyboard-response","175","2296253","0.0-13.0-0.20","smf47cdyeys378j","0","1","21","09/1999","Single","English","French, Italian, Spanish","Female","White or Caucasian","No","CEGEP, non-university college, trade school or equivalent","Yes, Undergraduate studies","N/A","N/A","N/A","9","2","6","0","0","0","0.5","stim/N000.jpg","65","76","0.816666674","3","1","4","","2","2","3","3","2","2","3","3","0","1","1","3","1","5","1","5","5","1","0","0","0","5","1","2","4","4","0","3","5","5","3","1","4","0","5","2","1","3","0","5","2","3","4","5","6","1","5","5","5","5","6","4","5","6","5","3","2","3","4","2","3","agree","null","","","","","","","","stim/H050.jpg","null","","",""
"html-keyboard-response","176","2296810","0.0-13.0-1.20","smf47cdyeys378j","0","1","21","09/1999","Single","English","French, Italian, Spanish","Female","White or Caucasian","No","CEGEP, non-university college, trade school or equivalent","Yes, Undergraduate studies","N/A","N/A","N/A","9","2","6","0","0","0","0.5","stim/N000.jpg","65","76","0.816666674","3","1","4","","2","2","3","3","2","2","3","3","0","1","1","3","1","5","1","5","5","1","0","0","0","5","1","2","4","4","0","3","5","5","3","1","4","0","5","2","1","3","0","5","2","3","4","5","6","1","5","5","5","5","6","4","5","6","5","3","2","3","4","2","3","agree","556.27000000095","","","","","","","","<div style=""font-size:60px;"">?</div>","76","21","2","0.5"
"image-keyboard-response","177","2297821","0.0-13.0-0.21","smf47cdyeys378j","0","1","21","09/1999","Single","English","French, Italian, Spanish","Female","White or Caucasian","No","CEGEP, non-university college, trade school or equivalent","Yes, Undergraduate studies","N/A","N/A","N/A","9","2","6","0","0","0","0.5","stim/N000.jpg","65","76","0.816666674","3","1","4","","2","2","3","3","2","2","3","3","0","1","1","3","1","5","1","5","5","1","0","0","0","5","1","2","4","4","0","3","5","5","3","1","4","0","5","2","1","3","0","5","2","3","4","5","6","1","5","5","5","5","6","4","5","6","5","3","2","3","4","2","3","agree","null","","","","","","","","stim/H070.jpg","null","","",""
"html-keyboard-response","178","2298174","0.0-13.0-1.21","smf47cdyeys378j","0","1","21","09/1999","Single","English","French, Italian, Spanish","Female","White or Caucasian","No","CEGEP, non-university college, trade school or equivalent","Yes, Undergraduate studies","N/A","N/A","N/A","9","2","6","0","0","0","0.5","stim/N000.jpg","65","76","0.816666674","3","1","4","","2","2","3","3","2","2","3","3","0","1","1","3","1","5","1","5","5","1","0","0","0","5","1","2","4","4","0","3","5","5","3","1","4","0","5","2","1","3","0","5","2","3","4","5","6","1","5","5","5","5","6","4","5","6","5","3","2","3","4","2","3","agree","352.22499999497086","","","","","","","","<div style=""font-size:60px;"">?</div>","65","22","2","0.5"
"image-keyboard-response","179","2299181","0.0-13.0-0.22","smf47cdyeys378j","0","1","21","09/1999","Single","English","French, Italian, Spanish","Female","White or Caucasian","No","CEGEP, non-university college, trade school or equivalent","Yes, Undergraduate studies","N/A","N/A","N/A","9","2","6","0","0","0","0.5","stim/N000.jpg","65","76","0.816666674","3","1","4","","2","2","3","3","2","2","3","3","0","1","1","3","1","5","1","5","5","1","0","0","0","5","1","2","4","4","0","3","5","5","3","1","4","0","5","2","1","3","0","5","2","3","4","5","6","1","5","5","5","5","6","4","5","6","5","3","2","3","4","2","3","agree","null","","","","","","","","stim/T100.jpg","null","","",""
"html-keyboard-response","180","2299684","0.0-13.0-1.22","smf47cdyeys378j","0","1","21","09/1999","Single","English","French, Italian, Spanish","Female","White or Caucasian","No","CEGEP, non-university college, trade school or equivalent","Yes, Undergraduate studies","N/A","N/A","N/A","9","2","6","0","0","0","0.5","stim/N000.jpg","65","76","0.816666674","3","1","4","","2","2","3","3","2","2","3","3","0","1","1","3","1","5","1","5","5","1","0","0","0","5","1","2","4","4","0","3","5","5","3","1","4","0","5","2","1","3","0","5","2","3","4","5","6","1","5","5","5","5","6","4","5","6","5","3","2","3","4","2","3","agree","502.5500000047032","","","","","","","","<div style=""font-size:60px;"">?</div>","76","23","2","0.5"
"image-keyboard-response","181","2300691","0.0-13.0-0.23","smf47cdyeys378j","0","1","21","09/1999","Single","English","French, Italian, Spanish","Female","White or Caucasian","No","CEGEP, non-university college, trade school or equivalent","Yes, Undergraduate studies","N/A","N/A","N/A","9","2","6","0","0","0","0.5","stim/N000.jpg","65","76","0.816666674","3","1","4","","2","2","3","3","2","2","3","3","0","1","1","3","1","5","1","5","5","1","0","0","0","5","1","2","4","4","0","3","5","5","3","1","4","0","5","2","1","3","0","5","2","3","4","5","6","1","5","5","5","5","6","4","5","6","5","3","2","3","4","2","3","agree","null","","","","","","","","stim/T100.jpg","null","","",""
"html-keyboard-response","182","2300997","0.0-13.0-1.23","smf47cdyeys378j","0","1","21","09/1999","Single","English","French, Italian, Spanish","Female","White or Caucasian","No","CEGEP, non-university college, trade school or equivalent","Yes, Undergraduate studies","N/A","N/A","N/A","9","2","6","0","0","0","0.5","stim/N000.jpg","65","76","0.816666674","3","1","4","","2","2","3","3","2","2","3","3","0","1","1","3","1","5","1","5","5","1","0","0","0","5","1","2","4","4","0","3","5","5","3","1","4","0","5","2","1","3","0","5","2","3","4","5","6","1","5","5","5","5","6","4","5","6","5","3","2","3","4","2","3","agree","305.4850000042934","","","","","","","","<div style=""font-size:60px;"">?</div>","76","24","2","0.5"
"image-keyboard-response","183","2302007","0.0-13.0-0.24","smf47cdyeys378j","0","1","21","09/1999","Single","English","French, Italian, Spanish","Female","White or Caucasian","No","CEGEP, non-university college, trade school or equivalent","Yes, Undergraduate studies","N/A","N/A","N/A","9","2","6","0","0","0","0.5","stim/N000.jpg","65","76","0.816666674","3","1","4","","2","2","3","3","2","2","3","3","0","1","1","3","1","5","1","5","5","1","0","0","0","5","1","2","4","4","0","3","5","5","3","1","4","0","5","2","1","3","0","5","2","3","4","5","6","1","5","5","5","5","6","4","5","6","5","3","2","3","4","2","3","agree","null","","","","","","","","stim/T130.jpg","null","","",""
"html-keyboard-response","184","2302508","0.0-13.0-1.24","smf47cdyeys378j","0","1","21","09/1999","Single","English","French, Italian, Spanish","Female","White or Caucasian","No","CEGEP, non-university college, trade school or equivalent","Yes, Undergraduate studies","N/A","N/A","N/A","9","2","6","0","0","0","0.5","stim/N000.jpg","65","76","0.816666674","3","1","4","","2","2","3","3","2","2","3","3","0","1","1","3","1","5","1","5","5","1","0","0","0","5","1","2","4","4","0","3","5","5","3","1","4","0","5","2","1","3","0","5","2","3","4","5","6","1","5","5","5","5","6","4","5","6","5","3","2","3","4","2","3","agree","500.49000000581145","","","","","","","","<div style=""font-size:60px;"">?</div>","76","25","2","0.5"
"image-keyboard-response","185","2303517","0.0-13.0-0.25","smf47cdyeys378j","0","1","21","09/1999","Single","English","French, Italian, Spanish","Female","White or Caucasian","No","CEGEP, non-university college, trade school or equivalent","Yes, Undergraduate studies","N/A","N/A","N/A","9","2","6","0","0","0","0.5","stim/N000.jpg","65","76","0.816666674","3","1","4","","2","2","3","3","2","2","3","3","0","1","1","3","1","5","1","5","5","1","0","0","0","5","1","2","4","4","0","3","5","5","3","1","4","0","5","2","1","3","0","5","2","3","4","5","6","1","5","5","5","5","6","4","5","6","5","3","2","3","4","2","3","agree","null","","","","","","","","stim/H180.jpg","null","","",""
"html-keyboard-response","186","2303888","0.0-13.0-1.25","smf47cdyeys378j","0","1","21","09/1999","Single","English","French, Italian, Spanish","Female","White or Caucasian","No","CEGEP, non-university college, trade school or equivalent","Yes, Undergraduate studies","N/A","N/A","N/A","9","2","6","0","0","0","0.5","stim/N000.jpg","65","76","0.816666674","3","1","4","","2","2","3","3","2","2","3","3","0","1","1","3","1","5","1","5","5","1","0","0","0","5","1","2","4","4","0","3","5","5","3","1","4","0","5","2","1","3","0","5","2","3","4","5","6","1","5","5","5","5","6","4","5","6","5","3","2","3","4","2","3","agree","369.9300000006333","","","","","","","","<div style=""font-size:60px;"">?</div>","65","26","2","0.5"
"image-keyboard-response","187","2304893","0.0-13.0-0.26","smf47cdyeys378j","0","1","21","09/1999","Single","English","French, Italian, Spanish","Female","White or Caucasian","No","CEGEP, non-university college, trade school or equivalent","Yes, Undergraduate studies","N/A","N/A","N/A","9","2","6","0","0","0","0.5","stim/N000.jpg","65","76","0.816666674","3","1","4","","2","2","3","3","2","2","3","3","0","1","1","3","1","5","1","5","5","1","0","0","0","5","1","2","4","4","0","3","5","5","3","1","4","0","5","2","1","3","0","5","2","3","4","5","6","1","5","5","5","5","6","4","5","6","5","3","2","3","4","2","3","agree","null","","","","","","","","stim/T220.jpg","null","","",""
"html-keyboard-response","188","2305227","0.0-13.0-1.26","smf47cdyeys378j","0","1","21","09/1999","Single","English","French, Italian, Spanish","Female","White or Caucasian","No","CEGEP, non-university college, trade school or equivalent","Yes, Undergraduate studies","N/A","N/A","N/A","9","2","6","0","0","0","0.5","stim/N000.jpg","65","76","0.816666674","3","1","4","","2","2","3","3","2","2","3","3","0","1","1","3","1","5","1","5","5","1","0","0","0","5","1","2","4","4","0","3","5","5","3","1","4","0","5","2","1","3","0","5","2","3","4","5","6","1","5","5","5","5","6","4","5","6","5","3","2","3","4","2","3","agree","333.1900000050664","","","","","","","","<div style=""font-size:60px;"">?</div>","76","27","2","0.5"
"image-keyboard-response","189","2306238","0.0-13.0-0.27","smf47cdyeys378j","0","1","21","09/1999","Single","English","French, Italian, Spanish","Female","White or Caucasian","No","CEGEP, non-university college, trade school or equivalent","Yes, Undergraduate studies","N/A","N/A","N/A","9","2","6","0","0","0","0.5","stim/N000.jpg","65","76","0.816666674","3","1","4","","2","2","3","3","2","2","3","3","0","1","1","3","1","5","1","5","5","1","0","0","0","5","1","2","4","4","0","3","5","5","3","1","4","0","5","2","1","3","0","5","2","3","4","5","6","1","5","5","5","5","6","4","5","6","5","3","2","3","4","2","3","agree","null","","","","","","","","stim/T240.jpg","null","","",""
"html-keyboard-response","190","2306512","0.0-13.0-1.27","smf47cdyeys378j","0","1","21","09/1999","Single","English","French, Italian, Spanish","Female","White or Caucasian","No","CEGEP, non-university college, trade school or equivalent","Yes, Undergraduate studies","N/A","N/A","N/A","9","2","6","0","0","0","0.5","stim/N000.jpg","65","76","0.816666674","3","1","4","","2","2","3","3","2","2","3","3","0","1","1","3","1","5","1","5","5","1","0","0","0","5","1","2","4","4","0","3","5","5","3","1","4","0","5","2","1","3","0","5","2","3","4","5","6","1","5","5","5","5","6","4","5","6","5","3","2","3","4","2","3","agree","273.33500000531785","","","","","","","","<div style=""font-size:60px;"">?</div>","76","28","2","0.5"
"image-keyboard-response","191","2307522","0.0-13.0-0.28","smf47cdyeys378j","0","1","21","09/1999","Single","English","French, Italian, Spanish","Female","White or Caucasian","No","CEGEP, non-university college, trade school or equivalent","Yes, Undergraduate studies","N/A","N/A","N/A","9","2","6","0","0","0","0.5","stim/N000.jpg","65","76","0.816666674","3","1","4","","2","2","3","3","2","2","3","3","0","1","1","3","1","5","1","5","5","1","0","0","0","5","1","2","4","4","0","3","5","5","3","1","4","0","5","2","1","3","0","5","2","3","4","5","6","1","5","5","5","5","6","4","5","6","5","3","2","3","4","2","3","agree","null","","","","","","","","stim/H030.jpg","null","","",""
"html-keyboard-response","192","2308442","0.0-13.0-1.28","smf47cdyeys378j","0","1","21","09/1999","Single","English","French, Italian, Spanish","Female","White or Caucasian","No","CEGEP, non-university college, trade school or equivalent","Yes, Undergraduate studies","N/A","N/A","N/A","9","2","6","0","0","0","0.5","stim/N000.jpg","65","76","0.816666674","3","1","4","","2","2","3","3","2","2","3","3","0","1","1","3","1","5","1","5","5","1","0","0","0","5","1","2","4","4","0","3","5","5","3","1","4","0","5","2","1","3","0","5","2","3","4","5","6","1","5","5","5","5","6","4","5","6","5","3","2","3","4","2","3","agree","919.2599999951199","","","","","","","","<div style=""font-size:60px;"">?</div>","76","29","2","0.5"
"image-keyboard-response","193","2309449","0.0-13.0-0.29","smf47cdyeys378j","0","1","21","09/1999","Single","English","French, Italian, Spanish","Female","White or Caucasian","No","CEGEP, non-university college, trade school or equivalent","Yes, Undergraduate studies","N/A","N/A","N/A","9","2","6","0","0","0","0.5","stim/N000.jpg","65","76","0.816666674","3","1","4","","2","2","3","3","2","2","3","3","0","1","1","3","1","5","1","5","5","1","0","0","0","5","1","2","4","4","0","3","5","5","3","1","4","0","5","2","1","3","0","5","2","3","4","5","6","1","5","5","5","5","6","4","5","6","5","3","2","3","4","2","3","agree","null","","","","","","","","stim/T120.jpg","null","","",""
"html-keyboard-response","194","2309891","0.0-13.0-1.29","smf47cdyeys378j","0","1","21","09/1999","Single","English","French, Italian, Spanish","Female","White or Caucasian","No","CEGEP, non-university college, trade school or equivalent","Yes, Undergraduate studies","N/A","N/A","N/A","9","2","6","0","0","0","0.5","stim/N000.jpg","65","76","0.816666674","3","1","4","","2","2","3","3","2","2","3","3","0","1","1","3","1","5","1","5","5","1","0","0","0","5","1","2","4","4","0","3","5","5","3","1","4","0","5","2","1","3","0","5","2","3","4","5","6","1","5","5","5","5","6","4","5","6","5","3","2","3","4","2","3","agree","441.1149999941699","","","","","","","","<div style=""font-size:60px;"">?</div>","76","30","2","0.5"
"image-keyboard-response","195","2310902","0.0-13.0-0.30","smf47cdyeys378j","0","1","21","09/1999","Single","English","French, Italian, Spanish","Female","White or Caucasian","No","CEGEP, non-university college, trade school or equivalent","Yes, Undergraduate studies","N/A","N/A","N/A","9","2","6","0","0","0","0.5","stim/N000.jpg","65","76","0.816666674","3","1","4","","2","2","3","3","2","2","3","3","0","1","1","3","1","5","1","5","5","1","0","0","0","5","1","2","4","4","0","3","5","5","3","1","4","0","5","2","1","3","0","5","2","3","4","5","6","1","5","5","5","5","6","4","5","6","5","3","2","3","4","2","3","agree","null","","","","","",
